billing_account_id,billing_account_name,cloud_id,cloud_name,folder_id,folder_name,service_id,service_name,sku_id,sku_name,date,currency,pricing_quantity,pricing_unit,cost,credit,monetary_grant_credit,volume_incentive_credit,cud_credit,misc_credit,label.user_labels.Category,label.user_labels.base_model,label.user_labels.billing,label.user_labels.billing-event,label.user_labels.billing_event,label.user_labels.channel_id,label.user_labels.cloud_id,label.user_labels.cluster_id,label.user_labels.community_id,label.user_labels.execution_mode,label.user_labels.execution_type,label.user_labels.folder_id,label.user_labels.instance_spec,label.user_labels.load-testing-agent,label.user_labels.load_testing_agent,label.user_labels.method,label.user_labels.model,label.user_labels.processing_type,label.user_labels.projects,label.user_labels.request_kind,label.user_labels.request_origin,label.user_labels.subcluster_id,label.user_labels.subcluster_role,label.user_labels.system-datasphere-project_id,label.user_labels.system-datasphere-resource_id,label.user_labels.voice,label.user_labels.x-client-prompt-id,label.user_labels.x-client-response-id,label.user_labels.yc.service.originproduct,locale,updated_at,exported_at
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0008,Исходящий трафик,2026-01-31,RUB,0.000039005,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769811104,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0003,Audit Trails,sku_id_0003,Audit Trails. Доставка событий уровня конфигурации,2026-01-31,RUB,0.00018,100k*event,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769836053,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-01-31,RUB,2.256386784,gbyte*hour,0.010322976,-0.010322976,-0.010322976,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769895416,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,service_id_0003,Audit Trails,sku_id_0003,Audit Trails. Доставка событий уровня конфигурации,2026-01-31,RUB,0.00018,100k*event,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769836032,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-01-31,RUB,0.00000845,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769836068,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0004,Публичный IP-адрес (динамический или статический),2026-01-31,RUB,23.016666665,fip*hour,6.065352,-6.065352,-6.065352,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769893677,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0021,Cloud Functions,sku_id_0040,Cloud Functions. Вызов функции,2026-01-31,RUB,0.000061,1m*invocation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769839210,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0017,Yandex Cloud Logging,sku_id_0031,Cloud Logging. Хранение данных,2026-01-31,RUB,0.040716836,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769893527,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0010,cloud_name_0010,folder_id_0011,folder_name_0004,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-01-31,RUB,48,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769902072,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-01-31,RUB,1.061157288,gbyte*hour,0.004854792,-0.004854792,-0.004854792,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769895562,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0013,Yandex Cloud Registry,sku_id_0019,Cloud Registry. Хранилище,2026-01-31,RUB,0.9691671,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769909763,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0014,Container Registry,sku_id_0020,Container Registry. Хранилище,2026-01-31,RUB,79.442343672,gbyte*hour,0.363448728,-0.363448728,-0.363448728,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769895254,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0014,cloud_name_0014,folder_id_0015,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-01-31,RUB,0.000176208,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769895715,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-01,RUB,0.191584368,gbyte*hour,0.000587232,-0.000587232,-0.000587232,0,0,0,,,,,,label_channel_id_0006,,,,,,,,,,,,,,,,,,,,,,,,ru,1769981092,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-01,RUB,3.69698832,gbyte*hour,0.003016296,-0.003016296,-0.003016296,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1769981124,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0016,Yandex AI Studio,sku_id_0022,Генерация текста,2026-02-01,RUB,144.633,1k*unit,29.408709517,-29.408709517,-29.408709517,0,0,0,,,,label_billing_event_0003,,,,,,,,,,,,label_method_0004,label_model_0004,,,label_request_kind_0001,,,,,,,,,,ru,1769951024,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-01,RUB,0.00389076,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769982039,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,service_id_0002,Object Storage,sku_id_0016,"Object Storage. Стандартное хранилище, операции GET",2026-02-01,RUB,0.0004,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769951985,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0009,Compute Cloud,sku_id_0041,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, 100% vCPU",2026-02-01,RUB,46.031111112,core*hour,53.069268,-53.069268,-53.069268,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769979774,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0013,cloud_name_0013,folder_id_0014,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-01,RUB,0.000000121,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769905107,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-01,RUB,216,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769986452,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-01,RUB,0.012516144,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769982100,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-02,RUB,0.103291632,gbyte*hour,0.000316584,-0.000316584,-0.000316584,0,0,0,,,,,,label_channel_id_0003,,,,,,,,,,,,,,,,,,,,,,,,ru,1770067684,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,service_id_0019,Smart Web Security,sku_id_0032,Smart Web Security. Количество профилей ARL,2026-02-02,RUB,0.035943286,profile*month,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770065463,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0022,Yandex Data Proc,sku_id_0042,"Yandex Data Processing. Вычислительные ресурсы хостов, Intel Ice Lake, RAM",2026-02-02,RUB,0.588888888,gbyte*hour,0.019398,-0.019398,-0.019398,0,0,0,,,,,,,label_cloud_id_0001,label_cluster_id_0001,,,,label_folder_id_0001,,,,,,,,,,label_subcluster_id_0001,label_subcluster_role_0001,,,,,,label_yc_service_originproduct_0001,ru,1770048725,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0043,VPC. NAT-шлюз,2026-02-02,RUB,0.352777777,nat-gateway*hour,0.139446,-0.139446,-0.139446,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770050995,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0009,Compute Cloud,sku_id_0013,Быстрый диск (SSD),2026-02-02,RUB,56.995555555,gbyte*hour,1.035195456,-1.035195456,-1.035195456,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770050600,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0022,Yandex Data Proc,sku_id_0044,"Yandex Data Processing. Вычислительные ресурсы хостов, Intel Ice Lake, 100% vCPU",2026-02-02,RUB,0.678888889,core*hour,0.0894504,-0.0894504,-0.0894504,0,0,0,,,,,,,label_cloud_id_0001,label_cluster_id_0002,,,,label_folder_id_0001,,,,,,,,,,label_subcluster_id_0002,label_subcluster_role_0002,,,,,,label_yc_service_originproduct_0001,ru,1770049635,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0009,Compute Cloud,sku_id_0041,"Вычислительные ресурсы обычной ВМ, Intel Ice Lake, 100% vCPU",2026-02-02,RUB,0.147222222,core*hour,0.1697325,-0.1697325,-0.1697325,0,0,0,,,,,,,label_cloud_id_0001,label_cluster_id_0001,,,,label_folder_id_0001,,,,,,,,,,label_subcluster_id_0001,label_subcluster_role_0001,,,,,,label_yc_service_originproduct_0001,ru,1770048725,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0011,cloud_name_0011,folder_id_0012,folder_name_0001,service_id_0017,Yandex Cloud Logging,sku_id_0031,Cloud Logging. Хранение данных,2026-02-02,RUB,0.092346878,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770066873,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0008,Исходящий трафик,2026-02-02,RUB,0.009095524,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770066096,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-02,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1769992333,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-02-03,RUB,2.38205448,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0001,,,,,,,,,,,,,,,,,,,,,,,,ru,1770154134,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0020,Cloud AI,sku_id_0035,DataSphere - вычисления,2026-02-03,RUB,551,unit*second,0.7259976,-0.7259976,-0.7259976,0,0,0,,,,,,,,,label_community_id_0002,label_execution_mode_0001,label_execution_type_0001,,label_instance_spec_0001,,,,,,,,,,,label_system_datasphere_project_id_0002,label_system_datasphere_resource_id_0002,,,,,ru,1770122572,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0001,cloud_name_0001,folder_id_0001,folder_name_0001,service_id_0016,Yandex AI Studio,sku_id_0022,Генерация текста,2026-02-03,RUB,0.438,1k*unit,0.089059998,-0.089059998,-0.089059998,0,0,0,,,,label_billing_event_0003,,,,,,,,,,,,label_method_0004,label_model_0004,,,label_request_kind_0001,,,,,,,,,,ru,1770111291,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-03,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770078323,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0007,Cloud DNS,sku_id_0045,Cloud DNS. DNS-зона,2026-02-03,RUB,23.995277826,zone*hour,1.31734075,-1.31734075,-1.31734075,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770153045,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0012,cloud_name_0012,folder_id_0013,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0011,Входящий трафик из интернета,2026-02-03,RUB,0.003080848,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770152145,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0013,cloud_name_0013,folder_id_0014,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-03,RUB,0.000000121,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770077400,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0013,Yandex Cloud Registry,sku_id_0019,Cloud Registry. Хранилище,2026-02-03,RUB,0.9691671,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770168957,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0005,cloud_name_0005,folder_id_0006,folder_name_0001,service_id_0023,Managed Service for Clickhouse,sku_id_0046,Managed Service for ClickHouse®. Хранилище на сетевых HDD-дисках,2026-02-03,RUB,8.527777777,gbyte*hour,0.041615471,-0.041615471,-0.041615471,0,0,0,,,,,,,,label_cluster_id_0003,,,,,,,,,,,,,,,,,,,,,,ru,1770118434,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-04,RUB,46.459420704,gbyte*hour,0.037904832,-0.037904832,-0.037904832,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1770240502,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0017,folder_name_0005,service_id_0002,Object Storage,sku_id_0034,"Object Storage. Стандартное хранилище, операции LIST",2026-02-04,RUB,0.003,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770236998,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0016,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-04,RUB,0.000001466,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770236953,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0005,folder_name_0003,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-04,RUB,0.00389076,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770241208,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-04,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770165407,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0002,Object Storage,sku_id_0016,"Object Storage. Стандартное хранилище, операции GET",2026-02-04,RUB,0.0056,10k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770198587,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0014,cloud_name_0014,folder_id_0015,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-04,RUB,0.000176208,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770241384,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-04,RUB,0.269221122,gbyte*hour,0,0,0,0,0,0,,,label_billing_0001,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770241096,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0016,cloud_name_0016,folder_id_0018,folder_name_0005,service_id_0004,Virtual Private Cloud,sku_id_0011,Входящий трафик из интернета,2026-02-04,RUB,0.012927587,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770238925,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-05,RUB,1.32792876,gbyte*hour,0.004070376,-0.004070376,-0.004070376,0,0,0,,,,,,label_channel_id_0004,,,,,,,,,,,,,,,,,,,,,,,,ru,1770326889,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0027,Cloud Video. Хранение потокового Live видео,2026-02-05,RUB,1.046219472,gbyte*hour,0,0,0,0,0,0,,,,,,label_channel_id_0007,,,,,,,,,,,,,,,,,,,,,,,,ru,1770326889,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0015,cloud_name_0015,folder_id_0017,folder_name_0005,service_id_0002,Object Storage,sku_id_0034,"Object Storage. Стандартное хранилище, операции LIST",2026-02-05,RUB,0.001,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770277126,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0004,cloud_name_0004,folder_id_0004,folder_name_0002,service_id_0003,Audit Trails,sku_id_0003,Audit Trails. Доставка событий уровня конфигурации,2026-02-05,RUB,0.0004,100k*event,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770322199,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0002,cloud_name_0002,folder_id_0002,folder_name_0001,service_id_0004,Virtual Private Cloud,sku_id_0006,Входящий трафик в Object Storage из облачных сетей,2026-02-05,RUB,0.000020532,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770322319,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0006,Monitoring,sku_id_0009,Количество алертов,2026-02-05,RUB,287,alert,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770324956,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0003,cloud_name_0003,folder_id_0003,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-05,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770251246,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0017,cloud_name_0017,folder_id_0019,folder_name_0001,service_id_0015,Lockbox Service,sku_id_0021,"Lockbox. Версии секретов, управляемых Connection Manager",2026-02-05,RUB,3.4,secret_version*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770297055,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0017,cloud_name_0017,folder_id_0019,folder_name_0001,service_id_0007,Cloud DNS,sku_id_0010,Cloud DNS. Публичные DNS-запросы — рекурсивные запросы внешних имен,2026-02-05,RUB,0.000069,1m*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770286953,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0017,cloud_name_0017,folder_id_0019,folder_name_0001,service_id_0024,Managed Service for PostgreSQL,sku_id_0047,"Managed Service for PostgreSQL. Вычислительные ресурсы хостов, Intel Ice Lake, RAM",2026-02-05,RUB,9.228888889,gbyte*hour,4.4586608,-4.4586608,-4.4586608,0,0,0,,,,,,,,label_cluster_id_0004,,,,,,,,,,,,,,,,,,,,,,ru,1770288976,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0006,cloud_name_0006,folder_id_0007,folder_name_0001,service_id_0002,Object Storage,sku_id_0002,Object Storage. Размещение данных в стандартном хранилище,2026-02-05,RUB,0.012516144,gbyte*hour,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770327693,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0008,cloud_name_0008,folder_id_0009,folder_name_0001,service_id_0014,Container Registry,sku_id_0025,Исходящий трафик из Container Registry в сети Яндекс.Облака,2026-02-05,RUB,0.000000122,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770251337,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0004,Virtual Private Cloud,sku_id_0033,Исходящий трафик из Object Storage в облачные сети,2026-02-05,RUB,0.000000212,gbyte,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770267374,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0009,cloud_name_0009,folder_id_0010,folder_name_0004,service_id_0002,Object Storage,sku_id_0034,"Object Storage. Стандартное хранилище, операции LIST",2026-02-05,RUB,0.001,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770267374,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0016,cloud_name_0016,folder_id_0018,folder_name_0005,service_id_0002,Object Storage,sku_id_0034,"Object Storage. Стандартное хранилище, операции LIST",2026-02-05,RUB,0.001,1k*request,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770277253,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,cloud_id_0016,cloud_name_0016,folder_id_0018,folder_name_0005,service_id_0003,Audit Trails,sku_id_0048,Audit Trails. Доставка событий уровня сервисов,2026-02-05,RUB,0.00073,100k*event,0.02885544,-0.02885544,-0.02885544,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,1770322023,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0005,Cloud Video. Хранение потокового видео,2026-02-06,RUB,23.946049944,gbyte*hour,0.073400184,-0.073400184,-0.073400184,0,0,0,,,,,,label_channel_id_0002,,,,,,,,,,,,,,,,,,,,,,,,ru,1770413297,2026-02-15T06:10:00.7284+00:00
billing_account_id_0001,billing_account_name_0001,,,,,service_id_0001,Cloud Video,sku_id_0001,Cloud Video. Хранение оригинала видео,2026-02-06,RUB,0.331673976,gbyte*hour,0.000270576,-0.000270576,-0.000270576,0,0,0,,,,,,label_channel_id_0005,,,,,,,,,,,,,,,,,,,,,,,,ru,1770413297,2026-02-15T06:10:00.7284+00:00
